Date,Close,High,Low,Open,Volume,Return,Volatility,Momentum,Predicted_Return,Signal,Strategy_Return,Cumulative_Strategy_Return,Cumulative_Market_Return
2024-02-20,180.7067108154297,181.57261717237213,179.1540448566047,180.93562562036504,53665600,-0.0041139559577477,0.0091407402452284,187.27181425548736,-0.0014120833,-1,0.0041139559577477,1.007304955998998,0.9781633618081845
2024-02-21,181.4631805419922,182.03049388623003,179.81097819372195,181.0849615211141,41529700,0.0041861739564013,0.0086560146094673,186.73516337076825,0.014482899,1,-0.0041861739564013,1.003088202226041,0.9822581237984919
2024-02-22,183.50352478027344,184.09076354210745,181.60251261136847,182.6177080564135,52292200,0.0112438470007367,0.0089600883388401,186.23461042131697,-0.00049742655,-1,0.0112438470007367,1.0143667725001146,0.9933024838577129
2024-02-23,181.66221618652344,184.17036202409395,181.37357059288817,184.1405042298665,45119700,-0.0100341865146992,0.0091048528459267,185.6785634358724,0.006786171,1,0.0100341865146992,1.0245451178896943,0.9833355014691706
2024-02-26,180.30862426757807,181.90109579673225,179.80101134340092,181.3835505229736,40867400,-0.0074511472300632,0.0091525825791664,185.0736803327288,-0.000588804,-1,-0.0074511472300632,1.0169110813724556,0.9760085238711758
2024-02-27,181.77169799804688,183.05562869813585,178.71611879819,180.24888975946536,54318900,0.0081142748241349,0.0093689264331422,184.6213030133929,0.003412138,1,-0.0081142748241349,1.0086595853864913,0.9839281252645647
2024-02-28,180.56739807128903,182.2594057262961,179.28346722817705,181.6522718703553,48953900,-0.0066253434391683,0.0094118492734714,184.1442398797898,0.003412138,1,-0.0066253434391683,1.0019768692200965,0.9774092635152299
2024-02-29,179.90054321289062,181.71199718953457,178.6862755375109,180.4181036615144,136682600,-0.003693107756557,0.0086079791733994,183.8100862048921,0.014463699,1,-0.003693107756557,0.9982764606724891,0.9737995857828112
2024-03-01,178.81565856933594,179.68156498512658,176.54637506189474,178.70617492699984,73488000,-0.006030468970129,0.0076899891953122,183.59657069614957,-0.0020633,-1,-0.006030468970129,0.9922563854527934,0.9679271175976235
2024-03-04,174.27708435058594,176.0686126971914,172.97322823226915,175.32213749041347,81510100,-0.0253813019232326,0.0086268686489464,183.0504884265718,0.014463699,1,0.0253813019232326,1.0174411443572262,0.9433598671861939
2024-03-05,169.3204803466797,171.23145507958293,168.82283020205665,169.9574719243141,95132400,-0.0284409394521155,0.0102589035532728,182.3161860874721,0.0024630337,1,-0.0284409394521155,0.9885041623744713,0.9165298263219956
2024-03-06,168.32518005371094,170.43522699407845,167.88724549652,170.256065044738,68587700,-0.0058782038116764,0.0097520628908347,181.44786653064543,0.0026338028,1,-0.0058782038116764,0.9826935334393437,0.9111422772033946
2024-03-07,168.2057647705078,169.92763018116116,167.6981670423948,168.35505375316498,71765100,-0.0007094320835718,0.0093098552430812,180.49717712402344,0.0005977213,1,-0.0007094320835718,0.9819963791184033,0.9104958836392478
2024-03-08,169.92762756347656,172.8836708711805,168.14604658720506,168.20576217934803,76114600,0.0102366455473033,0.0098375266934259,179.62327430361793,-0.0012228712,-1,0.0102366455473033,0.9920487279801737,0.9198163072723415
2024-03-11,171.93814086914062,173.56048535052068,171.2414336396481,172.12725037151972,60139500,0.0118315858020969,0.0104818786712452,178.8967045375279,-0.002354465,-1,-0.0118315858020969,0.9803112183352153,0.9306991928340023
2024-03-12,172.41586303710938,173.2121062975323,170.20629520329734,172.3362371923594,59825400,0.0027784537250077,0.0104349909710729,178.15638950892858,-0.002694746,-1,-0.0027784537250077,0.977587468978965,0.9332850974731935
2024-03-13,170.3257598876953,172.37607625258147,169.95748841772314,171.9580519129805,52488700,-0.0121224527290983,0.0105308050483011,177.3971187046596,-0.0047847712,-1,0.0121224527290983,0.9894382268602214,0.9219713929963028
2024-03-14,172.18695068359375,173.49079163745046,171.24141844268888,172.0973773021251,72913500,0.0109272419927886,0.0108931790210009,176.82647995721726,-0.0055613196,-1,-0.0109272419927886,0.9786263959184042,0.9320459975180019
2024-03-15,171.80873107910156,171.80873107910156,169.4896795825833,170.36554869703198,121664700,-0.0021965636942324,0.0108880966362966,176.28001258486793,-0.0055613196,-1,0.0021965636942324,0.9807760111298961,0.9299986991184992
2024-03-18,172.90357971191406,176.87483361469177,172.70452267737835,174.7448914522954,75604200,0.006372485414076,0.0110772129994866,175.79942467099144,0.0095383525,1,-0.006372485414076,0.9745260303044952,0.9359251022637416
2024-03-19,175.2524871826172,175.77999515234478,172.2168180823409,173.52065910891577,55215200,0.0135850713710889,0.0115340555183215,175.50415257045202,0.003902794,1,0.0135850713710889,0.9877650359791659,0.9486397115759883
2024-03-20,177.83030700683594,177.83030700683594,174.2671300256647,174.89417408943874,53423100,0.0147091768320104,0.0120480909805447,175.36718096051897,0.0034810859,1,0.0147091768320104,1.0022942465618605,0.9625934208434268
2024-03-21,170.5646209716797,176.65586961417029,170.03711298613993,176.2179350177799,106181300,-0.0408574115259046,0.0148252824877444,174.84820193336122,-0.002127109,-1,-0.0408574115259046,0.961343098060036,0.9232643453158986
2024-03-22,171.47035217285156,172.23673773536032,169.26078406375387,170.95279171103329,71106600,0.0053101938491819,0.0145982612759772,174.2751937139602,-0.008396002,-1,-0.0053101938491819,0.9562381798537642,0.9281670579635641
2024-03-25,170.0470733642578,171.13194711675715,168.65364374159117,169.76839047714014,54288300,-0.0083004367259886,0.0145620711228451,173.7220916748047,-0.013660586,-1,0.0083004367259886,0.964175374360615,0.9204628660277906
2024-03-26,168.9124298095703,170.61438491064948,168.78303590364706,169.20106023000122,57388400,-0.006672526214297,0.0145512630155572,173.17941574823288,-0.015628133,-1,0.006672526214297,0.9706088598212158,0.9143210534249332
2024-03-27,172.49551391601562,172.78415954350993,169.31055559917013,169.60914876354798,60273300,0.0212126728061685,0.0153124056486138,172.7376926967076,-0.014191118,-1,-0.0212126728061685,0.9500196516550601,0.9337162467710277
2024-03-28,170.67408752441406,171.42056273337485,169.70864503919194,170.94282285202152,65672700,-0.0105592681818286,0.0153908237612348,172.2665826706659,-0.01613691,-1,0.0105592681818286,0.9600511639348932,0.923856886515642
2024-04-01,169.23092651367188,170.4451942217802,168.68350825393796,170.38547862745995,46240500,-0.008455653882056,0.0154432672174508,171.75850568498885,-0.01609077,-1,0.008455653882056,0.9681690242861916,0.9160450724467118
2024-04-02,168.0465087890625,168.54415896803064,167.43937496323824,168.28538634231538,49329500,-0.0069988255043541,0.0154548604835174,171.24568902878534,-0.012265594,-1,0.0069988255043541,0.9749450703458913,0.909633832830534
2024-04-03,168.85269165039062,169.8778497555363,167.78772821512752,167.99673277562965,47691700,0.0047973794108395,0.0146352598996824,170.98738461449034,-0.015035753,-1,-0.0047973794108395,0.9702678889387145,0.9139976914515583
2024-04-04,168.02662658691406,171.1120488206033,168.02662658691406,169.4897042530356,53704400,-0.0048922232473909,0.0133012446633222,170.92577253069197,-0.0023628885,-1,0.0048922232473909,0.9750146560611774,0.9095262106973774
2024-04-05,168.78302001953125,169.58921080070664,168.15597599547186,168.7929675547899,42055200,0.0045016283905809,0.0132756503100698,170.94757443382628,-0.0023628885,-1,-0.0045016283905809,0.97062550240422,0.9136205597094302
2024-04-08,167.65834045410156,168.40481571452685,167.4493358859462,168.23561647794648,37425500,-0.0066634639272336,0.0133596755370032,170.92150660923548,0.0066722417,1,0.0066634639272336,0.9770932304263434,0.9075326820666275
2024-04-09,168.8726043701172,169.2806811483862,167.55881583801002,167.90716183961618,42451200,0.0072424903689658,0.0132597910773574,170.8712674095517,-0.0023628885,-1,0.0072424903689658,0.9841698187372879,0.9141054787760168
2024-04-10,166.99148559570312,168.29532657810816,166.3246362072623,168.0066961691415,49709300,-0.0111392773353055,0.0131637291955793,170.6357123965309,0.008662768,1,0.0111392773353055,0.9951327592932399,0.9039230043342085
2024-04-11,174.21737670898438,174.63541624491384,167.36972023014152,167.5488670137579,91070300,0.0432710152107729,0.016367660651728,170.72149876185827,0.00060994114,1,0.0432710152107729,1.038193164057356,0.9430366704041215
2024-04-12,175.72027587890625,177.52176704196785,173.39127675717174,173.4410296238906,101593300,0.0086265744457416,0.0161850843416856,170.97838047572546,-0.013896801,-1,0.0086265744457416,1.047149214676157,0.951171846446427
2024-04-15,171.87841796875,175.7999037342719,171.68930847441092,174.53586805138283,73531800,-0.021863486674718,0.0168109536702804,170.96368844168526,0.0065720542,1,0.021863486674718,1.0700435475776706,0.9303759134562787
2024-04-16,168.583984375,172.94338974194338,167.47920033817573,170.94284143183614,73711200,-0.0191672324698088,0.0173243625191398,170.8101290748233,0.012490157,1,-0.0191672324698088,1.0495337741484305,0.9125431820387515
2024-04-17,167.21046447753906,169.84800441976404,167.21046447753906,168.81289870293196,50901200,-0.0081473925447488,0.0173152515021934,170.53902834937685,0.012490157,1,-0.0081473925447488,1.0409828105014716,0.9051083345206477
2024-04-18,166.25494384765625,167.84743029154777,165.76725645436014,167.24029654336022,43122900,-0.0057144786534049,0.0169863682056858,170.1105739048549,-0.0084887035,-1,-0.0057144786534049,1.0350341364522995,0.8999361122640105
2024-04-19,164.2245635986328,165.6179780634261,163.3088890664717,165.42888374733738,67772100,-0.0122124503610787,0.0166454510856869,169.46268136160714,0.0030959556,1,0.0122124503610787,1.0476744394657451,0.8889456871648441
2024-04-22,165.06060791015625,166.47393259764522,163.9956444231876,164.74211969252124,48116400,0.005090860302523,0.0143753910879352,169.2005855015346,-0.022954226,-1,0.005090860302523,1.0530080036795895,0.8934711854747307
2024-04-23,166.11561584472656,166.26492000363532,164.14492548116624,164.57291251221173,49537800,0.0063916397008823,0.0144027810154867,168.94559805733817,-0.022954226,-1,-0.0063916397008823,1.0462775559179243,0.8991819313754054
2024-04-24,168.22567749023438,168.50436038665487,165.4288858023208,165.7573215689687,48251800,0.0127023677742623,0.0146279905278518,168.8588649204799,-0.018387772,-1,-0.0127023677742623,1.0329873536086986,0.9106036709637073
2024-04-25,169.09158325195312,169.80820075027214,167.3597550998357,168.73327450279362,50558300,0.0051472865179515,0.0146024282405691,168.86739603678384,-0.018387772,-1,-0.0051472865179515,1.0276702717302542,0.9152908089624561
2024-04-26,168.50433349609375,170.5347393012917,168.38488714020465,169.08160945714914,44838400,-0.0034729685804901,0.0137933628782876,168.6773398263114,0.0016713378,1,0.0034729685804901,1.031239338295077,0.9121120327409181
2024-04-29,172.68460083007812,175.20270935632288,172.28648678772151,172.55520693212748,68169400,0.02480807019768,0.0147003165727438,168.77307855515252,-0.008495509,-1,0.02480807019768,1.0568223961901104,0.9347397720773035
2024-04-30,169.5294952392578,174.16759809934044,169.2010443307548,172.51539602156524,65934800,-0.0182709145786829,0.0151536717170415,168.78729611351378,-0.027457299,-1,0.0182709145786829,1.0761315079157387,0.9176612215483816
2024-05-01,168.50433349609375,171.89831095590108,168.31522402075603,168.78301634804097,50383100,-0.0060470996018553,0.0151324984276791,168.80909729003906,-0.016247375,-1,0.0060470996018553,1.0826389823288,0.9121120327409182
2024-05-02,172.21682739257812,172.6049939419865,170.08688513916923,171.69926693100732,94214900,0.0220320381052421,0.0158428434327382,168.96929423014322,-0.0072307964,-1,-0.0220320381052421,1.0587862390159113,0.932207719802516
2024-05-03,182.5181884765625,186.12117099096088,181.80157098826203,185.77280978325868,163224100,0.0598162284136254,0.0202948486080725,169.65936860584077,0.016208353,1,-0.0598162284136254,0.9954536395017322,0.9879688696991683
2024-05-06,180.8560333251953,183.3343214775735,179.5720873686165,181.4930249418685,78569700,-0.0091067918503948,0.0204989447168815,170.23427400134858,0.01706618,1,-0.0091067918503948,0.9863882504100719,0.9789716428481482
2024-05-07,181.54278564453125,184.0310366275269,180.46787458450643,182.5878540948052,77305800,0.0037972320121668,0.0203665075448915,170.89543805803572,0.013125752,1,0.0037972320121668,0.9901337954509544,0.9826890253093747
2024-05-08,181.8811798095703,182.20963072654143,180.5972339353124,181.9906634485607,45057100,0.0018639912560427,0.0203573734227747,171.514894031343,0.016208353,1,0.0018639912560427,0.9919793961879874,0.9845207490599606
2024-05-09,183.70260620117188,183.792179594264,181.2541604804327,181.7020426329725,48983000,0.0100143752834054,0.0201064555119113,172.31066167922248,-0.015906181,-1,0.0100143752834054,1.0019134501348197,0.9943801093153465
2024-05-10,182.4368438720703,184.47000383075684,181.51992740382525,184.2806378369833,50759500,-0.0068902796496824,0.018188304656883,172.70206487746466,0.0037546116,1,0.0068902796496824,1.0088169139910266,0.987528552284082
2024-05-13,185.656005859375,186.4732663574828,184.0015628078464,184.8188233059542,72044800,0.0176453501331235,0.0184484779360458,173.1751948765346,0.0028530203,1,0.0176453501331235,1.0266178416586154,1.0049538393555912
2024-05-14,186.8021697998047,187.66926595480425,185.6659889969534,186.8819036535792,52393600,0.0061735893494221,0.0175693091220325,173.88584972563245,0.009487843,1,0.0061735893494221,1.0329557586318057,1.0111580116748977
2024-05-15,189.08450317382807,190.0113806876588,186.74236879854,187.28056849688068,70400000,0.0122179168286393,0.0168080136465097,174.862064906529,0.00648887,1,0.0122179168286393,1.0455763261784332,1.023512256162154
2024-05-16,189.2041015625,190.4598907547877,189.02471179656044,189.83199615864385,52845200,0.0006325129064754,0.0165559676492807,175.9093809581938,-0.0072699944,-1,0.0006325129064754,1.0462376666994462,1.0241596408741123
2024-05-17,189.23399353027344,190.17084727488813,188.54630236847427,188.875198802712,41282900,0.0001579879480759,0.0163965138127396,177.0036214192708,0.0056290193,1,-0.0001579879480759,1.0460723737572846,1.0243214457542762
2024-05-20,190.40008544921875,191.2771426664072,188.37688635675943,188.6958217839837,44361300,0.0061621693713225,0.0158395231648979,178.25007484072728,0.003146008,1,0.0061621693713225,1.0525184488990385,1.030633487993692
2024-05-21,191.7057037353516,192.0844205327212,190.2804858058216,190.4499145429012,42309400,0.006857235820312,0.0158325402016931,179.51888892764137,0.03073587,1,0.006857235820312,1.0597358161083683,1.0377007848651756
2024-05-22,190.2605438232422,192.17412585880132,189.63266445026173,191.625965130265,34648500,-0.0075384293943827,0.0161595387115296,180.6686474028088,0.016600529,1,-0.0075384293943827,1.0517470724819369,1.029878150765974
2024-05-23,186.25401306152344,190.3602074339564,186.0048504863481,190.3402701697929,51005900,-0.0210581273510966,0.0171703227518027,181.52713957287017,0.02976909,1,-0.0210581273510966,1.0295992486884693,1.0081908455110322
2024-05-24,189.3436279296875,189.9416242186365,187.4101238307869,188.1875250894915,36294600,0.0165881787854069,0.0173558271111403,182.49152265276228,0.034138966,1,0.0165881787854069,1.0466784251030343,1.0249148955061798
2024-05-28,189.3535919189453,192.3535037829733,188.4665737792376,190.8684893929941,52280100,5.262384251714103e-05,0.0172811549120448,183.48434448242188,0.055366155,1,5.262384251714103e-05,1.046733505343643,1.0249688304662343
2024-05-29,189.652587890625,191.6060292626522,188.8752018363686,188.97487295416656,53068000,0.0015790351196911,0.0167322973292857,184.29234386625745,0.027469391,1,0.0015790351196911,1.048386334309538,1.0265872922461292
2024-05-30,190.6492462158203,191.53626445370173,189.99146851693155,190.1210227262773,49947900,0.0052551791477271,0.0158905842308321,185.2980462937128,0.03577098,1,0.0052551791477271,1.0538957923123637,1.0319821923776626
2024-05-31,191.60601806640625,191.92495345858123,189.2738600399137,190.79873376551856,75158300,0.0050184927010035,0.0156625676493852,186.39812651134676,0.010320086,1,0.0050184927010035,1.0591847606537017,1.0371611874776756
2024-06-03,193.38006591796875,194.33685694398167,191.8751293663799,192.25384615761888,50080500,0.0092588315829811,0.0152619732023634,187.40589977446055,0.0196179,1,0.0092588315829811,1.0689915739678546,1.0467640882369362
2024-06-04,193.6989898681641,194.66574186569684,192.38340418619828,193.9880117607724,47471400,0.0016492079919478,0.0088843183784697,187.93831888834637,0.00021193507,1,0.0016492079919478,1.0707545634149673,1.0484904199369407
2024-06-05,195.21389770507807,196.24044634116564,194.2172473626493,194.7454708275224,54156800,0.007820938240024,0.0085027883018767,188.6220267159598,0.011028469,1,0.007820938240024,1.0791288687256597,1.0566905987565245
2024-06-06,193.8285675048828,195.8418055915052,193.5196083109696,195.0345211925245,41181800,-0.0070964732351594,0.0088215443978319,189.20706394740512,0.0008374707,1,-0.0070964732351594,1.0714708595914602,1.0491918222046042
2024-06-07,196.23046875,196.28030430445065,193.4896805396524,193.99796669662612,53103900,0.0123918846227695,0.0090406269631794,189.8903634207589,-0.0033657122,-1,0.0123918846227695,1.0847484028601773,1.062193286212517
2024-06-10,192.4730987548828,196.6391048667748,191.50634675889475,196.2404356269631,97262100,-0.019147739997014,0.0101834828260786,190.30800592331656,-0.001132202,-1,0.019147739997014,1.10551888324032,1.0418546853415458
2024-06-11,206.45611572265625,206.46609195915696,192.9814138224934,193.00133588013964,172373300,0.0726492016714555,0.0182231573974727,191.45178077334447,0.0035017421,1,-0.0726492016714555,1.0252038189401917,1.1175445964892745
2024-06-12,212.35630798339844,219.46241499269527,206.20696163392407,206.6753885384406,198134300,0.0285784329521545,0.0187200785530467,192.7232237316313,0.009127129,1,0.0285784329521545,1.054502537542067,1.1494822698110858
2024-06-13,213.5223693847656,216.02395620562416,210.89121315624297,214.02069454325613,97862700,0.0054910608139708,0.0187214138471354,193.99561418805803,0.009127129,1,0.0054910608139708,1.0602928751041971,1.1557941468591997
2024-06-14,211.7782287597656,214.44924427717245,210.59221246372425,213.13367378271624,70122700,-0.0081684210887388,0.0189400168236935,195.0762677873884,-3.5570934e-05,-1,-0.0081684210887388,1.0516319564229564,1.1463531335757542
2024-06-17,215.94422912597656,218.2165907033257,212.0074632920053,212.6552799352836,93728300,0.019671523322337,0.0191460189219204,196.34960719517295,-0.00043318153,-1,-0.019671523322337,1.0309447538656673,1.1689036459785238
2024-06-18,213.5721893310547,217.8976632564161,212.28651711595563,216.8611384124148,79943300,-0.0109845018990439,0.0194815658065756,197.5085688999721,-0.0065240636,-1,0.0109845018990439,1.0422691684723142,1.1560638216594734
2024-06-20,208.9776306152344,213.5223688231627,208.1504242370716,213.21339445126264,86172500,-0.0215129073228647,0.0203820192156372,198.3932139078776,0.0062827845,1,0.0215129073228647,1.0646914084991383,1.1311935278047964
2024-06-21,206.79498291015625,211.1802382889184,206.4162509174504,209.6852627905662,246421400,-0.0104444083256777,0.0206358463409836,199.1117510114397,0.008940457,1,-0.0104444083256777,1.0535713366879325,1.1193788807050393
2024-06-24,207.4428100585937,211.9875333707341,205.89799892378585,207.02421872275744,80727000,0.0031327024443281,0.0204731142569029,199.92995416550409,0.0062827845,1,0.0031327024443281,1.056871862189649,1.1228855616607534
2024-06-25,208.36968994140625,210.67194975002212,207.91122410230184,208.44940858434205,56713900,0.0044681224793992,0.019631481365034,200.9830816359747,-0.0078520365,-1,0.0044681224793992,1.061594095114943,1.1279027518806026
2024-06-26,212.5356903076172,214.1402980033581,209.9344322470105,210.7915521691021,66213200,0.0199933126904514,0.0197410915850689,202.08746555873327,0.004079391,1,-0.0199933126904514,1.0403693124209732,1.1504532642833722
2024-06-27,213.3828582763672,215.01736433595823,211.6387200636709,213.97087836680484,49772700,0.003986003327365,0.0197034750434784,203.2317163376581,0.004079391,1,0.003986003327365,1.0445162279619717,1.1550389748227838
2024-06-28,209.9144744873047,215.3462306116548,209.5955543096767,215.0472324898511,82542700,-0.0162542756108851,0.0202743782019184,204.19656808035717,0.009365381,1,-0.0162542756108851,1.0275383733126358,1.1362646529847
2024-07-01,216.02395629882807,216.78140506529675,211.2101334408119,211.3795621698505,60402900,0.0291046238066488,0.0209441793100385,205.40488760811945,-0.024657164,-1,0.0291046238066488,1.0574444911147958,1.169335208254612
2024-07-02,219.5321655273437,219.64179766849512,214.3794853085834,215.4259559559557,58046200,0.0162399082426891,0.0210561342203209,206.73470415387837,-0.018988369,-1,-0.0162399082426891,1.0402716896073545,1.1883251047416128
2024-07-03,220.80789184570312,220.80789184570312,218.29632866276663,219.2630807353504,37369800,0.0058111134434215,0.0210486744711603,208.04079110281808,-0.018988369,-1,-0.0058111134434215,1.0342265528070664,1.1952305967329322
2024-07-05,225.5818328857422,225.6914650307592,220.90754038733803,220.90754038733803,60412400,0.0216203370275145,0.0212665973141521,209.5590217227028,0.002718599,1,-0.0216203370275145,1.011866226172573,1.2210718850598956
2024-07-08,227.056884765625,227.0867830588168,222.50218547217585,226.32931907748747,59085900,0.0065388770940164,0.0212674486599732,211.0753544398717,0.002718599,1,0.0065388770940164,1.0184826950611017,1.2290563240392613
2024-07-09,227.9139862060547,228.631575647805,225.6117264169712,227.1664984715379,48076100,0.0037748313217387,0.0210270797785981,212.69846961611796,-0.024657164,-1,0.0037748313217387,1.0223272954390672,1.2336958043474258
2024-07-10,232.19960021972656,232.29927134034503,228.48209857735924,228.5319341376685,62627700,0.0188036464326384,0.0211410520451768,214.41128540039065,0.002718599,1,-0.0188036464326384,1.0031038144371955,1.2568937840578043
2024-07-11,226.80772399902344,231.61157070495585,225.0137503547776,230.61492037011672,64710600,-0.0232208678033936,0.0214218467092091,216.0462675548735,-0.009737133,-1,-0.0232208678033936,0.9798108733690696,1.227707619655291
2024-07-12,229.76776123046875,231.86073301422448,227.9139910015552,228.1531925563972,53046500,0.0130508660783441,0.0155916917429082,217.1563459123884,-0.0050141546,-1,-0.0130508660783441,0.9670234928786245,1.2437302673827748
2024-07-15,233.6148376464844,236.4353599823044,232.3092281117703,235.6878722143984,62631300,0.0167433255014259,0.0149040016199925,218.16865684872585,0.0004945171,1,-0.0167433255014259,0.950832303769832,1.2645544480855402
2024-07-16,234.033432006836,235.47857190808813,231.5517672716992,234.2128217621178,43234300,0.00179181410123,0.0149155357680524,219.14537411644343,0.0004945171,1,0.00179181410123,0.9525360184996319,1.266820294577393
2024-07-17,228.1133270263672,230.68468664215072,225.88082486496336,228.68140979310064,57345900,-0.0252959798508439,0.0160658463975278,219.92323593866257,0.0125908535,1,-0.0252959798508439,0.9284406865684621,1.234774833931123
2024-07-18,223.4290771484375,229.66811832325195,221.5254864612201,229.50865061099643,66034600,-0.0205347488416941,0.0164542887480502,220.27965727306548,0.006358631,1,-0.0205347488416941,0.9093753902553687,1.2094190428403029
2024-07-19,223.55862426757807,226.0402889661169,222.5320756847993,224.06692564873424,49151500,0.0005798131594774,0.0161982064568421,220.7552017938523,0.0022119926,1,0.0005798131594774,0.9099026580735438,1.2101202799166644
2024-07-22,223.20980834960932,227.01700459563804,222.34271224556247,226.24957960487183,48201800,-0.0015602883543925,0.0152911461574662,221.43292454310827,-0.003628353,-1,-0.0015602883543925,0.9084829475525208,1.2082321433364962
2024-07-23,224.2562866210937,226.1798296775016,221.93408951337017,223.61843101438217,39960300,0.0046883166972899,0.0149664570886232,222.26441519601005,0.0004945171,1,-0.0046883166972899,0.9042236917803071,1.2138967182683031
2024-07-24,217.80796813964844,224.04700927387208,216.40270265661363,223.24968592545983,61777600,-0.0287542372996679,0.0165860350548855,222.75799415225077,-0.0079065,-1,-0.0287542372996679,0.8782234291748745,1.1789920439739283
2024-07-25,216.7614898681641,220.11023564894725,213.9010930254534,218.19665359620475,51391200,-0.0048045913123498,0.0166530822589201,223.15760367257252,0.0025884015,1,0.0048045913123498,0.8824429338329901,1.1733274690421216
2024-07-26,217.2299041748047,218.75477790382115,215.2864239407029,217.96741565742545,41601300,0.0021609664471557,0.0161371305255011,223.38113766624812,0.0039086663,1,0.0021609664471557,0.8843498634045329,1.175862990334248
2024-07-29,217.50897216796875,218.5654190781,215.0273073866339,216.23326096996,36311800,0.0012846665574159,0.016124282234181,223.57761928013392,0.0039086663,1,0.0012846665574159,0.8854859580991041,1.1773735821940334
2024-07-30,218.0670928955078,219.59196666736065,215.3960621319004,218.455785911712,41643800,0.0025659664609516,0.0156306561940046,223.9658392043341,-0.0032473227,-1,0.0025659664609516,0.8877580853692301,1.1803946833179537
2024-07-31,221.3361053466797,223.07028238181744,219.8909654212368,220.6982497488722,50036300,0.0149908562899874,0.0146783290152618,224.2187986828032,0.0025355318,1,-0.0149908562899874,0.8744498314911856,1.1980898103810385
2024-08-01,217.62857055664065,223.72806581879624,216.29306274041448,223.61843367222977,62501000,-0.0167507004075629,0.0147602045142396,224.12815130324591,0.0022274137,1,-0.0167507004075629,0.8598021843424329,1.1780209669059918
2024-08-02,219.12355041503903,224.84432899946663,216.98075820790515,218.41592196270943,105568600,0.0068694099059447,0.0147839370879515,224.0479445684524,0.0022274137,1,0.0068694099059447,0.8657085179847078,1.1861132758054664
2024-08-05,208.5690155029297,212.7848420736874,195.34346157584417,198.42310739676373,119548600,-0.0481670495577409,0.0172564904466242,223.23781040736608,0.03320978,1,-0.0481670495577409,0.82400989289638,1.12898169886865
2024-08-06,206.53585815429688,209.28662299148328,200.3965032475245,204.612330181792,69660500,-0.0097481274662498,0.0171444606851283,222.2606186639695,0.015463485,1,-0.0097481274662498,0.8159773394269754,1.1179762413610153
2024-08-07,209.1171875,212.9243839975228,205.69866882998733,206.2069550428707,63516400,0.0124982139603802,0.0174542655040092,221.36553301130024,0.011848272,1,0.0124982139603802,0.8261755988019555,1.1319489476281668
2024-08-08,212.5954742431641,213.4824924067945,208.13048513245965,212.39614722358988,47161100,0.0166331939748571,0.0173187355327905,220.43200320289247,0.011982599,1,0.0166331939748571,0.8399175377941221,1.1507768740437014
2024-08-09,215.51568603515625,216.05387055494424,211.259984607228,211.3895540245213,42201600,0.0137360016829524,0.0171497869556363,219.894287109375,0.015463485,1,0.0137360016829524,0.8514546465068035,1.1665839471222685
2024-08-12,217.0522918701172,219.02793942662467,215.12653755613,215.59550663031672,38028100,0.007129902529277,0.0169323137724963,219.2887885684059,0.010826992,1,0.007129902529277,0.857525435144497,1.1749015769574696
