Date,Close,High,Low,Open,Volume,Return,Volatility,Momentum,Strategy_Return,Cumulative_Strategy_Return,Cumulative_Market_Return
2024-02-26,5069.52978515625,5097.66015625,5068.91015625,5093.0,3683930000,-0.0037867513501905,0.0085951857704137,4980.216145833333,-0.0037867513501905,1.0332926049950655,1.0332926049950655
2024-02-27,5078.18017578125,5080.68994140625,5057.2900390625,5074.60009765625,3925950000,0.0017063496993998,0.0085781335981932,4989.130905877976,0.0017063496993998,1.035055763520991,1.035055763520991
2024-02-28,5069.759765625,5077.3701171875,5058.35009765625,5067.2001953125,3789370000,-0.0016581550604305,0.0085056687113666,4995.884695870535,-0.0016581550604305,1.0333394805688807,1.0333394805688807
2024-02-29,5096.27001953125,5104.990234375,5061.89013671875,5085.35986328125,5219740000,0.0052290946971491,0.0085326632703135,5004.041829427083,0.0052290946971491,1.0387429105670782,1.0387429105670782
2024-03-01,5137.080078125,5140.330078125,5094.16015625,5098.509765625,4748110000,0.0080078289488876,0.007592480258221,5017.919456845239,0.0080078289488876,1.047060986116769,1.047060986116769
2024-03-04,5130.9501953125,5149.669921875,5127.18017578125,5130.990234375,4758440000,-0.0011932620709189,0.0073017487415421,5028.622326078869,-0.0011932620709189,1.0458115679560969,1.0458115679560969
2024-03-05,5078.64990234375,5114.5400390625,5056.81982421875,5110.52001953125,4418410000,-0.0101931008834446,0.0075017057019887,5034.338518415178,-0.0101931008834446,1.035151505138847,1.035151505138847
2024-03-06,5104.759765625,5127.97021484375,5092.22021484375,5108.02978515625,4559050000,0.0051411032032746,0.0074801785544453,5042.050409226191,0.0051411032032746,1.0404733258577907,1.0404733258577907
2024-03-07,5157.35986328125,5165.6201171875,5128.2099609375,5132.3798828125,4137980000,0.0103041279259514,0.0077196764426543,5051.723260788691,0.0103041279259514,1.0511944961109696,1.0511944961109696
2024-03-08,5123.68994140625,5189.259765625,5117.5,5164.4599609375,4208870000,-0.0065285190034379,0.0077897168110506,5057.848493303572,-0.0065285190034379,1.0443317528668,1.0443317528668
2024-03-11,5117.93994140625,5124.66015625,5091.14013671875,5111.9599609375,3896430000,-0.0011222380873464,0.007805735927214,5063.564197358631,-0.0011222380873464,1.0431597639979076,1.0431597639979076
2024-03-12,5175.27001953125,5179.8701171875,5114.47998046875,5134.2998046875,4080510000,0.0112017879813663,0.00805299421779,5070.643252418155,0.0112017879813663,1.0548450185049043,1.0548450185049043
2024-03-13,5165.31005859375,5179.14013671875,5151.8798828125,5173.490234375,4282890000,-0.0019245297153407,0.0080701369860631,5077.475167410715,-0.0019245297153407,1.0528149379217124,1.0528149379217124
2024-03-14,5150.47998046875,5176.85009765625,5123.2998046875,5175.14013671875,4687970000,-0.0028710915621273,0.0073775783527202,5086.870884486607,-0.0028710915621273,1.0497922098369639,1.0497922098369639
2024-03-15,5117.08984375,5136.85986328125,5104.35009765625,5123.31005859375,7753670000,-0.0064829174844615,0.0073728682138867,5092.417061941965,-0.0064829174844615,1.0429864935647604,1.0429864935647604
2024-03-18,5149.419921875,5175.60009765625,5145.47021484375,5154.77001953125,4036220000,0.0063180595049523,0.0073894767001839,5098.116582961309,0.0063180595049523,1.0495761442939642,1.0495761442939642
2024-03-19,5178.509765625,5180.31005859375,5131.58984375,5139.08984375,4031760000,0.0056491496501236,0.007320378291864,5106.351818266369,0.0056491496501236,1.0555053570022805,1.0555053570022805
2024-03-20,5224.6201171875,5226.18994140625,5171.5498046875,5181.68994140625,4064850000,0.0089041739128465,0.0072641848247832,5118.214215959822,0.0089041739128465,1.06490376026697,1.06490376026697
2024-03-21,5241.52978515625,5261.10009765625,5240.66015625,5253.43017578125,4207730000,0.003236535401516,0.0072621387426236,5130.582310267857,0.003236535401516,1.0683503589862815,1.0683503589862815
2024-03-22,5234.18017578125,5246.08984375,5229.8701171875,5242.47998046875,3374700000,-0.0014021878490156,0.0059020587676114,5137.589471726191,-0.0014021878490156,1.0668523310944196,1.0668523310944196
2024-03-25,5218.18994140625,5229.08984375,5216.08984375,5219.52001953125,3331360000,-0.0030549644525015,0.0059779051798621,5143.750906808035,-0.0030549644525015,1.0635931351468577,1.0635931351468577
2024-03-26,5203.580078125,5235.16015625,5203.419921875,5228.85009765625,3871790000,-0.0027997952250302,0.0059403911046244,5150.1342540922615,-0.0027997952250302,1.0606152921656986,1.0606152921656986
2024-03-27,5248.490234375,5249.259765625,5213.919921875,5226.31005859375,3850500000,0.0086306265255329,0.006154688456565,5158.244256882441,0.0086306265255329,1.0697690666396498,1.0697690666396498
2024-03-28,5254.35009765625,5264.85009765625,5245.81982421875,5248.02978515625,3998270000,0.001116485507179,0.0061110982932341,5167.034272693452,0.001116485507179,1.0709634482985813,1.0709634482985813
2024-04-01,5243.77001953125,5263.9501953125,5229.2001953125,5257.97021484375,3325930000,-0.0020135845401164,0.0061076608202975,5174.0580822172615,-0.0020135845401164,1.0688069728560576,1.0688069728560576
2024-04-02,5205.81005859375,5208.33984375,5184.0498046875,5204.2900390625,3886590000,-0.0072390590731691,0.0061857854026862,5177.330938430059,-0.0072390590731691,1.0610698160417376,1.0610698160417376
2024-04-03,5211.490234375,5228.75,5194.3701171875,5194.3701171875,3703250000,0.0010911223646881,0.0061717966123011,5181.166178385417,0.0010911223646881,1.0622275730485162,1.0622275730485162
2024-04-04,5147.2099609375,5256.58984375,5146.06005859375,5244.0498046875,4075680000,-0.0123343363503796,0.0063761062074497,5184.430943080357,-0.0123343363503796,1.0491257008818884,1.0491257008818884
2024-04-05,5204.33984375,5222.18017578125,5157.2099609375,5158.9501953125,3386780000,0.0110991941743316,0.0067094090714698,5189.1728515625,0.0110991941743316,1.0607701507492584,1.0607701507492584
2024-04-08,5202.39013671875,5219.56982421875,5197.35009765625,5211.3701171875,3278180000,-0.0003746309983179,0.0063599259871963,5191.317150297619,-0.0003746309983179,1.0603727533686973,1.0603727533686973
2024-04-09,5209.91015625,5224.81005859375,5160.77978515625,5217.02978515625,3400680000,0.0014454931932483,0.006158339655177,5195.4228748139885,0.0014454931932483,1.0619055149659977,1.0619055149659977
2024-04-10,5160.64013671875,5178.43017578125,5138.7001953125,5167.8798828125,3845930000,-0.0094569806491084,0.0065456952949794,5197.456217447917,-0.0094569806491084,1.0518630950597827,1.0518630950597827
2024-04-11,5199.06005859375,5211.77978515625,5138.77001953125,5172.9501953125,3509380000,0.0074447977105855,0.0062822053595351,5198.589076450893,0.0074447977105855,1.0596940030217332,1.0596940030217332
2024-04-12,5123.41015625,5175.02978515625,5107.93994140625,5171.509765625,3963220000,-0.0145506882958016,0.0070559891529996,5196.593843005952,-0.0145506882958016,1.0442747258948337,1.0442747258948337
2024-04-15,5061.81982421875,5168.43017578125,5052.47021484375,5149.669921875,3950210000,-0.012021354947762,0.0074878586324372,5192.371930803572,-0.012021354947762,1.031721128751875,1.031721128751875
2024-04-16,5051.41015625,5079.83984375,5039.830078125,5064.58984375,4006200000,-0.0020565070133361,0.0073814247455392,5189.244326636905,-0.0020565070133361,1.0295993870147897,1.0295993870147897
2024-04-17,5022.2099609375,5077.9599609375,5007.25,5068.97021484375,3596130000,-0.0057806027246414,0.0072869203445967,5183.186709449405,-0.0057806027246414,1.0236476819929228,1.0236476819929228
2024-04-18,5011.1201171875,5056.66015625,5001.89013671875,5031.52001953125,3619760000,-0.0022081601199982,0.0071193337322521,5175.215773809524,-0.0022081601199982,1.0213873040046173,1.0213873040046173
2024-04-19,4967.22998046875,5019.02001953125,4953.56005859375,5005.43994140625,3878750000,-0.0087585481274361,0.0068625626731929,5162.959100632441,-0.0087585481274361,1.0124414341457406,1.0124414341457406
2024-04-22,5010.60009765625,5038.83984375,4969.39990234375,4987.330078125,3820250000,0.0087312480714667,0.0071846215069711,5151.962448846726,0.0087312480714667,1.0212813114650987,1.0212813114650987
2024-04-23,5070.5498046875,5076.1201171875,5027.9599609375,5028.85009765625,3751400000,0.0119645762708726,0.0078156655225979,5144.170526413691,0.0119645762708726,1.0335005096101397,1.0335005096101397
2024-04-24,5071.6298828125,5089.47998046875,5047.02001953125,5084.85986328125,3656740000,0.0002130100613548,0.0078153182272912,5137.191476004465,0.0002130100613548,1.0337206556171021,1.0337206556171021
2024-04-25,5048.419921875,5057.75,4990.580078125,5019.8798828125,3958050000,-0.0045764303535156,0.0078416354161462,5129.802897135417,-0.0045764303535156,1.02898990503168,1.02898990503168
2024-04-26,5099.9599609375,5114.6201171875,5073.14013671875,5084.64990234375,3604140000,0.010209142634743,0.0079495289768501,5122.730026971726,0.010209142634743,1.0394950097418592,1.0394950097418592
2024-04-29,5116.169921875,5123.490234375,5088.64990234375,5114.1298828125,3447450000,0.0031784486665891,0.0079939454666217,5116.150018601191,0.0031784486665891,1.0427989912694993,1.0427989912694993
2024-04-30,5035.68994140625,5110.830078125,5035.31005859375,5103.77978515625,4082470000,-0.0157305135868621,0.0085980823486287,5106.241443452381,-0.0157305135868621,1.0263952275689683,1.0263952275689683
2024-05-01,5018.39013671875,5096.1201171875,5013.4501953125,5029.02978515625,4544170000,-0.003435438815494,0.0085194922002336,5097.316685267857,-0.003435438815494,1.02286910956414,1.02286910956414
2024-05-02,5064.2001953125,5073.2099609375,5011.0498046875,5049.31982421875,4381660000,0.009128437077573,0.008826613417319,5090.302873883928,0.009128437077573,1.0322063058693893,1.0322063058693893
2024-05-03,5127.7900390625,5139.1201171875,5101.22021484375,5122.77978515625,3924990000,0.0125567397214785,0.0089450614270268,5089.378115699405,0.0125567397214785,1.04516745179106,1.04516745179106
2024-05-06,5180.740234375,5181.0,5142.419921875,5142.419921875,3683250000,0.0103261239070118,0.0088979532178831,5088.254324776785,0.0103261239070118,1.0559599804018303,1.0559599804018303
2024-05-07,5187.7001953125,5200.22998046875,5178.9599609375,5187.2001953125,3987890000,0.001343429823275,0.0089039576029123,5087.554803757441,0.001343429823275,1.057378588531687,1.057378588531687
2024-05-08,5187.669921875,5191.9501953125,5165.85986328125,5168.97998046875,3842100000,-5.835618166138978e-06,0.0088970174451009,5086.495744977678,-5.835618166138978e-06,1.0573724180739874,1.0573724180739874
2024-05-09,5214.080078125,5215.2998046875,5180.41015625,5189.02978515625,3727370000,0.0050909476986258,0.0087016438875398,5089.0405040922615,0.0050909476986258,1.0627554457523716,1.0627554457523716
2024-05-10,5222.68017578125,5239.66015625,5209.68017578125,5225.490234375,3617900000,0.0016493988445498,0.0085620508954548,5090.165271577381,0.0016493988445498,1.0645083533566346,1.0645083533566346
2024-05-13,5221.419921875,5237.259765625,5211.16015625,5233.080078125,4255710000,-0.0002413040553572,0.0078663243271985,5094.832403273809,-0.0002413040553572,1.0642514831740082,1.0642514831740082
2024-05-14,5246.68017578125,5250.3701171875,5217.97998046875,5221.10009765625,4763580000,0.0048378131397597,0.0073195101806464,5103.6352771577385,0.0048378131397597,1.0694001329833163,1.0694001329833163
2024-05-15,5308.14990234375,5311.759765625,5263.259765625,5263.259765625,4360810000,0.0117159278825962,0.0075753360418545,5115.860979352678,0.0117159278825962,1.0819291478189876,1.0819291478189876
2024-05-16,5297.10009765625,5325.490234375,5296.18994140625,5310.06982421875,3817470000,-0.0020816677921287,0.0074171873772574,5128.950985863095,-0.0020816677921287,1.0796769307586076,1.0796769307586076
2024-05-17,5303.27001953125,5305.4501953125,5283.58984375,5303.10009765625,3578120000,0.0011647735102702,0.0073447790949939,5142.862885974702,0.0011647735102702,1.0809345098472052,1.0809345098472052
2024-05-20,5308.1298828125,5325.31982421875,5302.39990234375,5305.35009765625,3420100000,0.0009163899374069,0.0068767961396087,5159.0962146577385,0.0009163899374069,1.0819250673550251,1.0819250673550251
2024-05-21,5321.41015625,5324.31982421875,5297.8701171875,5298.68994140625,3662240000,0.0025018742439781,0.0067590905162408,5173.896693638393,0.0025018742439781,1.084631907814955,1.084631907814955
2024-05-22,5307.009765625,5323.18017578125,5286.009765625,5319.27978515625,3847130000,-0.0027061230392261,0.0065286898044267,5185.156691778274,-0.0027061230392261,1.0816967604201373,1.0816967604201373
2024-05-23,5267.83984375,5341.8798828125,5256.93017578125,5340.259765625,3869520000,-0.0073807894850155,0.0068464167877139,5194.5000232514885,-0.0073807894850155,1.073712984344853,1.073712984344853
2024-05-24,5304.72021484375,5311.64990234375,5278.39013671875,5281.4501953125,3005510000,0.0070010425881694,0.0067703340804987,5206.704799107143,0.0070010425881694,1.0812300946757218,1.0812300946757218
2024-05-28,5306.0400390625,5315.91015625,5280.89013671875,5315.91015625,3751540000,0.000248801852934,0.0065395970353925,5216.518136160715,0.000248801852934,1.0814991067267252,1.0814991067267252
2024-05-29,5266.9501953125,5282.27001953125,5262.7001953125,5278.72998046875,3552750000,-0.0073670465096804,0.0068354003679566,5223.698149181548,-0.0073670465096804,1.0735316525072915,1.0735316525072915
2024-05-30,5235.47998046875,5260.2099609375,5222.10009765625,5259.77001953125,3818750000,-0.0059750355854433,0.0058767984142958,5233.211960565476,-0.0059750355854433,1.0671172626814607,1.0671172626814607
2024-05-31,5277.509765625,5280.330078125,5191.68017578125,5243.2099609375,5437160000,0.0080278762048646,0.0058916436296013,5245.550990513393,0.0080278762048646,1.0756839479623415,1.0756839479623415
2024-06-03,5283.39990234375,5302.10986328125,5234.31982421875,5297.14990234375,4046920000,0.0011160825806737,0.0056912971490955,5255.989071800595,0.0011160825806737,1.0768845000789726,1.0768845000789726
2024-06-04,5291.33984375,5298.7998046875,5257.6298828125,5278.240234375,3707900000,0.0015028090913065,0.0051554805604618,5263.777157738095,0.0015028090913065,1.0785028518959783,1.0785028518959783
2024-06-05,5354.02978515625,5354.16015625,5297.64013671875,5314.47998046875,3591460000,0.0118476497933313,0.0052944115368574,5272.029041108631,0.0118476497933313,1.0912805759863509,1.0912805759863509
2024-06-06,5352.9599609375,5362.35009765625,5335.35986328125,5357.7998046875,3609990000,-0.0001998166356331,0.0053085695475617,5279.898553757441,-0.0001998166356331,1.0910625199731256,1.0910625199731256
2024-06-07,5346.990234375,5375.080078125,5331.330078125,5343.81005859375,3692760000,-0.0011152197300303,0.0053298627697837,5287.485235305059,-0.0011152197300303,1.089845745524155,1.089845745524155
2024-06-10,5360.7900390625,5365.7900390625,5331.52001953125,5341.22021484375,3622280000,0.0025808546645145,0.0052720773980492,5294.471423921131,0.0025808546645145,1.0926584790000924,1.0926584790000924
2024-06-11,5375.31982421875,5375.9501953125,5327.25,5353.0,3568030000,0.0027103813151374,0.0052803138452641,5301.739978608631,0.0027103813151374,1.0956200001254008,1.0956200001254008
2024-06-12,5421.02978515625,5447.25,5409.1298828125,5409.1298828125,3962840000,0.0085036727919987,0.0054863758059235,5311.245210193452,0.0085036727919987,1.1049367941108368,1.1049367941108368
2024-06-13,5433.740234375,5441.93017578125,5402.509765625,5441.93017578125,3530380000,0.0023446558536817,0.0054442201952012,5320.15283203125,0.0023446558536817,1.107527490633097,1.107527490633097
2024-06-14,5431.60009765625,5432.39013671875,5403.75,5424.080078125,3438650000,-0.0003938606975009,0.0049471074573774,5326.031412760417,-0.0003938606975009,1.1070912790831349,1.1070912790831349
2024-06-17,5473.22998046875,5488.5,5420.39990234375,5431.10986328125,3447840000,0.0076643865645527,0.0050881517001,5334.418550037202,0.0076643865645527,1.1155764546082731,1.1155764546082731
2024-06-18,5487.02978515625,5490.3798828125,5471.31982421875,5476.14990234375,3544330000,0.0025213273947457,0.005091345212448,5343.169015066965,0.0025213273947457,1.1183891880842103,1.1183891880842103
2024-06-20,5473.169921875,5505.52978515625,5455.56005859375,5499.990234375,3847060000,-0.0025259318472709,0.0051704617701263,5351.028064546131,-0.0025259318472709,1.115564213216385,1.115564213216385
2024-06-21,5464.6201171875,5478.31005859375,5452.02978515625,5466.77001953125,6773800000,-0.0015621303211011,0.0052059130578065,5357.847586495535,-0.0015621303211011,1.1138215565337843,1.1138215565337843
2024-06-24,5447.8701171875,5490.66015625,5447.58984375,5459.580078125,3696750000,-0.00306517189499,0.0052202230469992,5364.555222284226,-0.00306517189499,1.110407502002663,1.110407502002663
2024-06-25,5469.2998046875,5472.8798828125,5446.56005859375,5460.72998046875,3591960000,0.0039335900157368,0.0048547760586013,5374.148553757441,0.0039335900157368,1.11477538986594,1.11477538986594
2024-06-26,5477.89990234375,5483.14013671875,5451.8701171875,5460.7099609375,3563920000,0.0015724312002203,0.0047062409130363,5382.395205543155,0.0015724312002203,1.116528297470203,1.116528297470203
2024-06-27,5482.8701171875,5490.81005859375,5467.5400390625,5473.58984375,3589530000,0.0009073212238914,0.0046993861824424,5390.815685453869,0.0009073212238914,1.1175413472915732,1.1175413472915732
2024-06-28,5460.47998046875,5523.64013671875,5451.1201171875,5488.47998046875,7199220000,-0.0040836525834456,0.0044342182883396,5400.031389508928,-0.0040836525834456,1.1129776966815987,1.1129776966815987
2024-07-01,5475.08984375,5479.5498046875,5446.52978515625,5471.080078125,3488760000,0.0026755639309195,0.0040695425608782,5411.441382998512,0.0026755639309195,1.1159555396627578,1.1159555396627578
2024-07-02,5509.009765625,5509.68994140625,5458.43017578125,5461.83984375,3329950000,0.0061953178565135,0.003955035491349,5422.465192522322,0.0061953178565135,1.1228692389447057,1.1228692389447057
2024-07-03,5537.02001953125,5539.27001953125,5507.419921875,5507.43994140625,2179470000,0.005084444409779,0.004002508791242,5434.542340959822,0.005084444409779,1.128578405169571,1.128578405169571
2024-07-05,5567.18994140625,5570.330078125,5531.6298828125,5537.91015625,3253080000,0.0054487651784855,0.0040582679169616,5447.678059895833,0.0054487651784855,1.1347277638848499,1.1347277638848499
2024-07-08,5572.85009765625,5583.10986328125,5562.509765625,5572.75,3185670000,0.001016698964751,0.0034432900939269,5458.098074776785,0.001016698964751,1.1358814404276658,1.1358814404276658
2024-07-09,5576.97998046875,5590.75,5574.56982421875,5584.240234375,3232920000,0.0007410719362856,0.0034204426490763,5468.765694754465,0.0007410719362856,1.1367232102861144,1.1367232102861144
2024-07-10,5633.91015625,5635.39013671875,5586.43994140625,5591.259765625,3336100000,0.0102080652935148,0.0037845905698379,5482.428548177083,0.0102080652935148,1.148326955037369,1.148326955037369
2024-07-11,5584.5400390625,5642.4501953125,5576.52978515625,5635.2099609375,4020950000,-0.0087630288411204,0.0045119841481386,5493.083310081845,-0.0087630288411204,1.1382641328113405,1.1382641328113405
2024-07-12,5615.35009765625,5655.56005859375,5590.43994140625,5590.759765625,3700280000,0.0055170270744306,0.0045764683582897,5504.513323102678,0.0055170270744306,1.144543966849914,1.144543966849914
2024-07-15,5631.22021484375,5666.93994140625,5614.75,5638.16015625,3620470000,0.0028262026252154,0.0043403942910123,5514.522391183035,0.0028262026252154,1.1477786800136998,1.1477786800136998
2024-07-16,5667.2001953125,5669.669921875,5639.02001953125,5644.08984375,4041760000,0.0063893754987431,0.0044530256265837,5525.639532180059,0.0063893754987431,1.155112268989759,1.155112268989759
2024-07-17,5588.27001953125,5622.490234375,5584.81005859375,5610.06982421875,4246450000,-0.0139275432419937,0.0056401224485609,5533.100004650298,-0.0139275432419937,1.1390243929140467,1.1390243929140467
2024-07-18,5544.58984375,5614.0498046875,5522.81005859375,5608.56005859375,4007510000,-0.0078164039369225,0.00578612259046,5536.498093377976,-0.0078164039369225,1.1301213181650225,1.1301213181650225
2024-07-19,5505.0,5557.5,5497.0400390625,5543.3701171875,3760570000,-0.0071402655319269,0.0060083168046318,5537.353817894345,-0.0071402655319269,1.122051951870033,1.122051951870033
2024-07-22,5564.41015625,5570.35986328125,5529.0400390625,5544.5400390625,3375180000,0.0107920356494095,0.0063993459948396,5541.698590959822,0.0107920356494095,1.1341611765351038,1.1341611765351038
2024-07-23,5555.740234375,5585.33984375,5550.89990234375,5565.2998046875,3500210000,-0.0015581025897707,0.0063992714944805,5546.037644159226,-0.0015581025897707,1.132394037068727,1.132394037068727
2024-07-24,5427.1298828125,5508.0400390625,5419.97998046875,5505.83984375,3945550000,-0.0231490937547349,0.0082423276950865,5545.050013950893,-0.0231490937547349,1.1061801413373202,1.1061801413373202
2024-07-25,5399.22021484375,5491.58984375,5390.9501953125,5428.7001953125,4592120000,-0.0051426202378422,0.0082554959158653,5541.712890625,-0.0051426202378422,1.1004914769557799,1.1004914769557799
2024-07-26,5459.10009765625,5488.31982421875,5430.7001953125,5433.669921875,3638770000,0.0110904687028463,0.0086323261746535,5540.817661830357,0.0110904687028463,1.1126964432387072,1.1126964432387072
2024-07-29,5463.5400390625,5487.740234375,5444.43994140625,5476.5498046875,3379970000,0.0008133101292933,0.0086317867629445,5539.897181919643,0.0008133101292933,1.113601410526822,1.113601410526822
2024-07-30,5436.43994140625,5489.4599609375,5401.7001953125,5478.72998046875,3777740000,-0.0049601718780302,0.0086539386691536,5538.7524181547615,-0.0049601718780302,1.108077756126992,1.108077756126992
2024-07-31,5522.2998046875,5551.509765625,5493.75,5505.58984375,4546910000,0.0157933986591674,0.0093178936042417,5541.0005115327385,0.0157933986591674,1.1255780698748614,1.1255780698748614
2024-08-01,5446.68017578125,5566.16015625,5410.419921875,5537.83984375,4703620000,-0.013693502993456,0.0097074026978934,5538.032435825893,-0.013693502993456,1.1101649632056616,1.1101649632056616
2024-08-02,5346.56005859375,5383.89013671875,5302.02978515625,5376.6298828125,5156450000,-0.0183818608686967,0.0103614254460772,5528.9629138764885,-0.0183818608686967,1.0897580653107133,1.0897580653107133
2024-08-05,5186.330078125,5250.89013671875,5119.259765625,5151.14013671875,5333250000,-0.0299687983886397,0.0119196347192367,5510.826729910715,-0.0299687983886397,1.0570993255590224,1.0570993255590224
2024-08-06,5240.02978515625,5312.33984375,5193.56005859375,5206.419921875,4690190000,0.010354085880061,0.0122580880902621,5494.978143601191,0.010354085880061,1.0680446227596152,1.0680446227596152
2024-08-07,5199.5,5330.64013671875,5195.5400390625,5293.1298828125,4558260000,-0.0077346478585028,0.0122732547006585,5477.002906436012,-0.0077346478585028,1.0597836737054023,1.0597836737054023
2024-08-08,5319.31005859375,5328.02978515625,5233.85009765625,5252.56982421875,4016830000,0.0230426115191364,0.0132575269968432,5462.0219494047615,0.0230426115191364,1.0842038571929191,1.0842038571929191
2024-08-09,5344.16015625,5358.669921875,5300.83984375,5314.66015625,3516400000,0.0046716768495385,0.0132718534777248,5450.575288318452,0.0046716768495385,1.0892689072527477,1.0892689072527477
2024-08-12,5344.39013671875,5371.2001953125,5324.3701171875,5351.8798828125,3360160000,4.303397765514916e-05,0.0131700189661734,5437.672433035715,4.303397765514916e-05,1.089315782826563,1.089315782826563
2024-08-13,5434.43017578125,5436.5,5376.97998046875,5376.97998046875,3648980000,0.0168475797535583,0.0137824509735402,5428.301478794643,0.0168475797535583,1.1076681173545433,1.1076681173545433
2024-08-14,5455.2099609375,5463.22021484375,5415.91015625,5442.35986328125,3380050000,0.0038237284285767,0.0137192997144244,5418.206705729167,0.0038237284285767,1.1119035394243,1.1119035394243
2024-08-15,5543.22021484375,5546.22998046875,5501.1298828125,5501.1298828125,3723310000,0.0161332477643307,0.0139486543453307,5416.061476934524,0.0161332477643307,1.1298421547158686,1.1298421547158686
2024-08-16,5554.25,5561.97998046875,5525.169921875,5530.5,3357690000,0.0019897793572614,0.013847955914147,5416.521484375,0.0019897793572614,1.132090291312286,1.132090291312286
2024-08-19,5608.25,5608.2998046875,5550.740234375,5557.22998046875,3222050000,0.0097222847369131,0.0138914174140918,5421.438151041667,0.0097222847369131,1.143096795472319,1.143096795472319
2024-08-20,5597.1201171875,5620.509765625,5585.5,5602.8798828125,2994420000,-0.0019845553982971,0.0137187936252675,5422.995768229167,-0.0019845553982971,1.1408282565560883,1.1408282565560883
2024-08-21,5620.85009765625,5632.68017578125,5591.56982421875,5603.08984375,3119670000,0.004239676828782,0.0137363971482947,5426.096237909226,0.004239676828782,1.1456649996810289,1.1456649996810289
2024-08-22,5570.64013671875,5643.22021484375,5560.9501953125,5637.77001953125,2981530000,-0.0089328055481209,0.0128252044393516,5432.930059523809,-0.0089328055481209,1.1354309970155902,1.1354309970155902
2024-08-23,5634.60986328125,5641.81982421875,5585.16015625,5602.490234375,3291940000,0.0114833708501191,0.0129189981949908,5444.139090401785,0.0114833708501191,1.1484695722290408,1.1484695722290408
2024-08-26,5616.83984375,5651.6201171875,5602.33984375,5639.66015625,2938570000,-0.0031537266931381,0.012797495145553,5451.650506882441,-0.0031537266931381,1.144847613082845,1.144847613082845
2024-08-27,5625.7998046875,5631.18017578125,5593.47998046875,5602.89013671875,2798990000,0.001595196086545,0.0127967315084118,5459.377162388393,0.001595196086545,1.1466738695149252,1.1466738695149252
2024-08-28,5592.18017578125,5627.02978515625,5560.9501953125,5624.509765625,3053450000,-0.0059759732079761,0.0128241545194206,5466.793364025298,-0.0059759732079761,1.1398213771924177,1.1398213771924177
